State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k
13,1,2016,49,Lagged,10,0.0
13,1,2017,49,Lagged,21,0.0
13,1,2018,49,Lagged,10,0.0
13,1,2019,49,Lagged,16,0.0
13,1,2020,49,Lagged,0,-12.4
13,1,2015,50,Constant,16,0.0
13,1,2016,50,Constant,10,0.0
13,1,2017,50,Constant,10,0.0
13,1,2018,50,Constant,10,0.0
13,1,2019,50,Constant,32,0.0
13,1,2020,50,Constant,0,-15.6
13,1,2015,50,Lagged,16,0.0
13,1,2016,50,Lagged,10,0.0
13,1,2017,50,Lagged,10,0.0
13,1,2018,50,Lagged,10,0.0
13,1,2019,50,Lagged,32,0.0
13,1,2020,50,Lagged,0,-15.6
13,1,2015,51,Constant,10,0.0
13,1,2016,51,Constant,0,0.0
13,1,2017,51,Constant,37,0.0
13,1,2018,51,Constant,16,0.0
13,1,2019,51,Constant,10,0.0
13,1,2020,51,Constant,0,-14.6
13,1,2015,51,Lagged,10,0.0
13,1,2016,51,Lagged,0,0.0
13,1,2017,51,Lagged,37,0.0
13,1,2018,51,Lagged,16,0.0
13,1,2019,51,Lagged,10,0.0
13,1,2020,51,Lagged,0,-14.6
13,1,2015,52,Constant,27,0.0
13,1,2016,52,Constant,10,0.0
13,1,2017,52,Constant,10,0.0
13,1,2018,52,Constant,27,0.0
13,1,2019,52,Constant,10,0.0
13,1,2020,52,Constant,0,-16.8
13,1,2015,52,Lagged,27,0.0
13,1,2016,52,Lagged,10,0.0
13,1,2017,52,Lagged,10,0.0
13,1,2018,52,Lagged,27,0.0
13,1,2019,52,Lagged,10,0.0
13,1,2020,52,Lagged,0,-16.8
13,3,2015,1,Constant,0,0.0
13,3,2016,1,Constant,0,0.0
13,3,2017,1,Constant,12,0.0
13,3,2018,1,Constant,36,0.0
13,3,2019,1,Constant,12,0.0
13,3,2020,1,Constant,12,0.0
13,3,2015,1,Lagged,0,0.0
13,3,2016,1,Lagged,0,0.0
13,3,2017,1,Lagged,12,0.0
13,3,2018,1,Lagged,36,0.0
13,3,2019,1,Lagged,12,0.0
13,3,2020,1,Lagged,12,0.0
13,3,2015,2,Constant,0,0.0
13,3,2016,2,Constant,0,0.0
13,3,2017,2,Constant,12,0.0
13,3,2018,2,Constant,0,0.0
13,3,2019,2,Constant,12,0.0
13,3,2020,2,Constant,0,-4.8
13,3,2015,2,Lagged,0,0.0
13,3,2016,2,Lagged,0,0.0
13,3,2017,2,Lagged,12,0.0
13,3,2018,2,Lagged,0,0.0
13,3,2019,2,Lagged,12,0.0
13,3,2020,2,Lagged,0,-4.8
13,3,2015,3,Constant,0,0.0
13,3,2016,3,Constant,0,0.0
13,3,2017,3,Constant,0,0.0
13,3,2018,3,Constant,0,0.0
13,3,2019,3,Constant,12,0.0
13,3,2020,3,Constant,0,-2.4
13,3,2015,3,Lagged,0,0.0
13,3,2016,3,Lagged,0,0.0
13,3,2017,3,Lagged,0,0.0
13,3,2018,3,Lagged,0,0.0
13,3,2019,3,Lagged,12,0.0
13,3,2020,3,Lagged,0,-2.4
13,3,2015,4,Constant,12,0.0
13,3,2016,4,Constant,24,0.0
13,3,2017,4,Constant,0,0.0
13,3,2018,4,Constant,0,0.0
13,3,2019,4,Constant,0,0.0
13,3,2020,4,Constant,36,28.8
13,3,2015,4,Lagged,12,0.0
13,3,2016,4,Lagged,23,0.0
13,3,2017,4,Lagged,0,0.0
13,3,2018,4,Lagged,0,0.0
13,3,2019,4,Lagged,0,0.0
13,3,2020,4,Lagged,36,29.0
13,3,2015,5,Constant,12,0.0
13,3,2016,5,Constant,0,0.0
13,3,2017,5,Constant,0,0.0
13,3,2018,5,Constant,0,0.0
13,3,2019,5,Constant,24,0.0
13,3,2020,5,Constant,24,16.8
13,3,2015,5,Lagged,12,0.0
13,3,2016,5,Lagged,0,0.0
13,3,2017,5,Lagged,0,0.0
13,3,2018,5,Lagged,0,0.0
13,3,2019,5,Lagged,24,0.0
13,3,2020,5,Lagged,24,16.8
13,3,2015,6,Constant,12,0.0
13,3,2016,6,Constant,12,0.0
13,3,2017,6,Constant,24,0.0
13,3,2018,6,Constant,24,0.0
13,3,2019,6,Constant,0,0.0
13,3,2020,6,Constant,0,-14.4
13,3,2015,6,Lagged,12,0.0
13,3,2016,6,Lagged,11,0.0
13,3,2017,6,Lagged,24,0.0
13,3,2018,6,Lagged,24,0.0
13,3,2019,6,Lagged,0,0.0
13,3,2020,6,Lagged,0,-14.2
