State_FIPS,County_FIPS,Year,Week,Population_Adjustment,Deaths_Per100k,Excess_Deaths_Per100k,Age_Adjusted_Deaths_LT_65_Per100k,Age_Adjusted_Deaths_GTE_65_Per100k,Excess_Age_Adjusted_Deaths_LT_65_Per100k,Excess_Age_Adjusted_Deaths_GTE_65_Per100k
30,1,2016,36,Constant,10,0.0,0,10,0.0,0.0
30,1,2017,36,Constant,0,0.0,0,0,0.0,0.0
30,1,2018,36,Constant,10,0.0,0,10,0.0,0.0
30,1,2019,36,Constant,42,0.0,0,42,0.0,0.0
30,1,2020,36,Constant,0,-14.4,0,0,0.0,-14.4
30,1,2015,36,Lagged,10,0.0,0,10,0.0,0.0
30,1,2016,36,Lagged,10,0.0,0,10,0.0,0.0
30,1,2017,36,Lagged,0,0.0,0,0,0.0,0.0
30,1,2018,36,Lagged,10,0.0,0,10,0.0,0.0
30,1,2019,36,Lagged,42,0.0,0,42,0.0,0.0
30,1,2020,36,Lagged,0,-14.4,0,0,0.0,-14.4
30,1,2015,37,Constant,31,0.0,0,31,0.0,0.0
30,1,2016,37,Constant,10,0.0,10,0,0.0,0.0
30,1,2017,37,Constant,21,0.0,10,10,0.0,0.0
30,1,2018,37,Constant,21,0.0,0,21,0.0,0.0
30,1,2019,37,Constant,21,0.0,0,21,0.0,0.0
30,1,2020,37,Constant,0,-20.8,0,0,-4.0,-16.6
30,1,2015,37,Lagged,32,0.0,0,32,0.0,0.0
30,1,2016,37,Lagged,10,0.0,10,0,0.0,0.0
30,1,2017,37,Lagged,21,0.0,10,10,0.0,0.0
30,1,2018,37,Lagged,21,0.0,0,21,0.0,0.0
30,1,2019,37,Lagged,21,0.0,0,21,0.0,0.0
30,1,2020,37,Lagged,0,-21.0,0,0,-4.0,-16.8
30,1,2015,38,Constant,10,0.0,0,10,0.0,0.0
30,1,2016,38,Constant,21,0.0,21,0,0.0,0.0
30,1,2017,38,Constant,21,0.0,0,21,0.0,0.0
30,1,2018,38,Constant,21,0.0,10,10,0.0,0.0
30,1,2019,38,Constant,31,0.0,0,31,0.0,0.0
30,1,2020,38,Constant,0,-20.8,0,0,-6.2,-14.4
30,1,2015,38,Lagged,10,0.0,0,10,0.0,0.0
30,1,2016,38,Lagged,21,0.0,21,0,0.0,0.0
30,1,2017,38,Lagged,21,0.0,0,21,0.0,0.0
30,1,2018,38,Lagged,21,0.0,10,10,0.0,0.0
30,1,2019,38,Lagged,31,0.0,0,31,0.0,0.0
30,1,2020,38,Lagged,0,-20.8,0,0,-6.2,-14.4
30,1,2015,39,Constant,10,0.0,10,0,0.0,0.0
30,1,2016,39,Constant,10,0.0,0,10,0.0,0.0
30,1,2017,39,Constant,21,0.0,0,21,0.0,0.0
30,1,2018,39,Constant,21,0.0,0,21,0.0,0.0
30,1,2019,39,Constant,0,0.0,0,0,0.0,0.0
30,1,2020,39,Constant,0,-12.4,0,0,-2.0,-10.4
30,1,2015,39,Lagged,10,0.0,10,0,0.0,0.0
30,1,2016,39,Lagged,10,0.0,0,10,0.0,0.0
30,1,2017,39,Lagged,21,0.0,0,21,0.0,0.0
30,1,2018,39,Lagged,21,0.0,0,21,0.0,0.0
30,1,2019,39,Lagged,0,0.0,0,0,0.0,0.0
30,1,2020,39,Lagged,0,-12.4,0,0,-2.0,-10.4
30,1,2015,40,Constant,0,0.0,0,0,0.0,0.0
30,1,2016,40,Constant,31,0.0,10,21,0.0,0.0
30,1,2017,40,Constant,21,0.0,0,21,0.0,0.0
30,1,2018,40,Constant,10,0.0,0,10,0.0,0.0
30,1,2019,40,Constant,21,0.0,0,21,0.0,0.0
30,1,2020,40,Constant,0,-16.6,0,0,-2.0,-14.6
30,1,2015,40,Lagged,0,0.0,0,0,0.0,0.0
30,1,2016,40,Lagged,32,0.0,10,21,0.0,0.0
30,1,2017,40,Lagged,21,0.0,0,21,0.0,0.0
30,1,2018,40,Lagged,10,0.0,0,10,0.0,0.0
30,1,2019,40,Lagged,21,0.0,0,21,0.0,0.0
30,1,2020,40,Lagged,0,-16.8,0,0,-2.0,-14.6
30,1,2015,41,Constant,10,0.0,10,0,0.0,0.0
30,1,2016,41,Constant,31,0.0,0,31,0.0,0.0
30,1,2017,41,Constant,10,0.0,0,10,0.0,0.0
30,1,2018,41,Constant,21,0.0,0,21,0.0,0.0
30,1,2019,41,Constant,31,0.0,0,31,0.0,0.0
30,1,2020,41,Constant,0,-20.6,0,0,-2.0,-18.6
30,1,2015,41,Lagged,10,0.0,10,0,0.0,0.0
30,1,2016,41,Lagged,32,0.0,0,32,0.0,0.0
30,1,2017,41,Lagged,10,0.0,0,10,0.0,0.0
30,1,2018,41,Lagged,21,0.0,0,21,0.0,0.0
30,1,2019,41,Lagged,31,0.0,0,31,0.0,0.0
30,1,2020,41,Lagged,0,-20.8,0,0,-2.0,-18.8
30,1,2015,42,Constant,10,0.0,10,0,0.0,0.0
30,1,2016,42,Constant,21,0.0,0,21,0.0,0.0
30,1,2017,42,Constant,0,0.0,0,0,0.0,0.0
30,1,2018,42,Constant,0,0.0,0,0,0.0,0.0
30,1,2019,42,Constant,10,0.0,0,10,0.0,0.0
30,1,2020,42,Constant,0,-8.2,0,0,-2.0,-6.2
30,1,2015,42,Lagged,10,0.0,10,0,0.0,0.0
30,1,2016,42,Lagged,21,0.0,0,21,0.0,0.0
30,1,2017,42,Lagged,0,0.0,0,0,0.0,0.0
30,1,2018,42,Lagged,0,0.0,0,0,0.0,0.0
30,1,2019,42,Lagged,10,0.0,0,10,0.0,0.0
30,1,2020,42,Lagged,0,-8.2,0,0,-2.0,-6.2
30,1,2015,43,Constant,21,0.0,10,10,0.0,0.0
30,1,2016,43,Constant,52,0.0,0,52,0.0,0.0
30,1,2017,43,Constant,21,0.0,0,21,0.0,0.0
30,1,2018,43,Constant,10,0.0,0,10,0.0,0.0
30,1,2019,43,Constant,31,0.0,0,31,0.0,0.0
30,1,2020,43,Constant,0,-27.0,0,0,-2.0,-24.8
30,1,2015,43,Lagged,21,0.0,10,10,0.0,0.0
30,1,2016,43,Lagged,53,0.0,0,53,0.0,0.0
30,1,2017,43,Lagged,21,0.0,0,21,0.0,0.0
30,1,2018,43,Lagged,10,0.0,0,10,0.0,0.0
30,1,2019,43,Lagged,31,0.0,0,31,0.0,0.0
30,1,2020,43,Lagged,0,-27.2,0,0,-2.0,-25.0
30,1,2015,44,Constant,10,0.0,10,0,0.0,0.0
30,1,2016,44,Constant,10,0.0,0,10,0.0,0.0
30,1,2017,44,Constant,21,0.0,0,21,0.0,0.0
30,1,2018,44,Constant,21,0.0,0,21,0.0,0.0
30,1,2019,44,Constant,21,0.0,0,21,0.0,0.0
30,1,2020,44,Constant,0,-16.6,0,0,-2.0,-14.6
30,1,2015,44,Lagged,10,0.0,10,0,0.0,0.0
30,1,2016,44,Lagged,10,0.0,0,10,0.0,0.0
30,1,2017,44,Lagged,21,0.0,0,21,0.0,0.0
30,1,2018,44,Lagged,21,0.0,0,21,0.0,0.0
30,1,2019,44,Lagged,21,0.0,0,21,0.0,0.0
30,1,2020,44,Lagged,0,-16.6,0,0,-2.0,-14.6
30,1,2015,45,Constant,0,0.0,0,0,0.0,0.0
30,1,2016,45,Constant,10,0.0,0,10,0.0,0.0
30,1,2017,45,Constant,10,0.0,0,10,0.0,0.0
30,1,2018,45,Constant,31,0.0,0,31,0.0,0.0
30,1,2019,45,Constant,10,0.0,0,10,0.0,0.0
30,1,2020,45,Constant,0,-12.2,0,0,0.0,-12.2
30,1,2015,45,Lagged,0,0.0,0,0,0.0,0.0
30,1,2016,45,Lagged,10,0.0,0,10,0.0,0.0
30,1,2017,45,Lagged,10,0.0,0,10,0.0,0.0
30,1,2018,45,Lagged,31,0.0,0,31,0.0,0.0
30,1,2019,45,Lagged,10,0.0,0,10,0.0,0.0
30,1,2020,45,Lagged,0,-12.2,0,0,0.0,-12.2
30,1,2015,46,Constant,42,0.0,0,42,0.0,0.0
30,1,2016,46,Constant,21,0.0,0,21,0.0,0.0
30,1,2017,46,Constant,10,0.0,10,0,0.0,0.0
30,1,2018,46,Constant,21,0.0,0,21,0.0,0.0
30,1,2019,46,Constant,10,0.0,0,10,0.0,0.0
30,1,2020,46,Constant,0,-20.8,0,0,-2.0,-18.8
30,1,2015,46,Lagged,42,0.0,0,42,0.0,0.0
30,1,2016,46,Lagged,21,0.0,0,21,0.0,0.0
30,1,2017,46,Lagged,10,0.0,10,0,0.0,0.0
30,1,2018,46,Lagged,21,0.0,0,21,0.0,0.0
30,1,2019,46,Lagged,10,0.0,0,10,0.0,0.0
30,1,2020,46,Lagged,0,-20.8,0,0,-2.0,-18.8
30,1,2015,47,Constant,10,0.0,0,10,0.0,0.0
30,1,2016,47,Constant,21,0.0,10,10,0.0,0.0
30,1,2017,47,Constant,10,0.0,10,0,0.0,0.0
30,1,2018,47,Constant,21,0.0,0,21,0.0,0.0
30,1,2019,47,Constant,21,0.0,0,21,0.0,0.0
30,1,2020,47,Constant,0,-16.6,0,0,-4.0,-12.4
30,1,2015,47,Lagged,10,0.0,0,10,0.0,0.0
30,1,2016,47,Lagged,21,0.0,10,10,0.0,0.0
30,1,2017,47,Lagged,10,0.0,10,0,0.0,0.0
30,1,2018,47,Lagged,21,0.0,0,21,0.0,0.0
30,1,2019,47,Lagged,21,0.0,0,21,0.0,0.0
30,1,2020,47,Lagged,0,-16.6,0,0,-4.0,-12.4
30,1,2015,48,Constant,21,0.0,10,10,0.0,0.0
30,1,2016,48,Constant,52,0.0,0,52,0.0,0.0
30,1,2017,48,Constant,10,0.0,10,0,0.0,0.0
30,1,2018,48,Constant,31,0.0,0,31,0.0,0.0
30,1,2019,48,Constant,0,0.0,0,0,0.0,0.0
30,1,2020,48,Constant,0,-22.8,0,0,-4.0,-18.6
30,1,2015,48,Lagged,21,0.0,10,10,0.0,0.0
30,1,2016,48,Lagged,53,0.0,0,53,0.0,0.0
30,1,2017,48,Lagged,10,0.0,10,0,0.0,0.0
30,1,2018,48,Lagged,31,0.0,0,31,0.0,0.0
30,1,2019,48,Lagged,0,0.0,0,0,0.0,0.0
30,1,2020,48,Lagged,0,-23.0,0,0,-4.0,-18.8
30,1,2015,49,Constant,21,0.0,10,10,0.0,0.0
30,1,2016,49,Constant,42,0.0,0,42,0.0,0.0
30,1,2017,49,Constant,21,0.0,10,10,0.0,0.0
30,1,2018,49,Constant,10,0.0,0,10,0.0,0.0
30,1,2019,49,Constant,10,0.0,10,0,0.0,0.0
30,1,2020,49,Constant,0,-20.8,0,0,-6.0,-14.4
30,1,2015,49,Lagged,21,0.0,10,10,0.0,0.0
30,1,2016,49,Lagged,43,0.0,0,43,0.0,0.0
30,1,2017,49,Lagged,21,0.0,10,10,0.0,0.0
30,1,2018,49,Lagged,10,0.0,0,10,0.0,0.0
30,1,2019,49,Lagged,10,0.0,10,0,0.0,0.0
30,1,2020,49,Lagged,0,-21.0,0,0,-6.0,-14.6
30,1,2015,50,Constant,10,0.0,0,10,0.0,0.0
30,1,2016,50,Constant,10,0.0,0,10,0.0,0.0
30,1,2017,50,Constant,21,0.0,0,21,0.0,0.0
30,1,2018,50,Constant,21,0.0,0,21,0.0,0.0
30,1,2019,50,Constant,21,0.0,10,10,0.0,0.0
30,1,2020,50,Constant,0,-16.6,0,0,-2.0,-14.4
30,1,2015,50,Lagged,10,0.0,0,10,0.0,0.0
30,1,2016,50,Lagged,10,0.0,0,10,0.0,0.0
30,1,2017,50,Lagged,21,0.0,0,21,0.0,0.0
30,1,2018,50,Lagged,21,0.0,0,21,0.0,0.0
30,1,2019,50,Lagged,21,0.0,10,10,0.0,0.0
30,1,2020,50,Lagged,0,-16.6,0,0,-2.0,-14.4
30,1,2015,51,Constant,84,0.0,21,63,0.0,0.0
30,1,2016,51,Constant,21,0.0,0,21,0.0,0.0
30,1,2017,51,Constant,10,0.0,10,0,0.0,0.0
30,1,2018,51,Constant,31,0.0,0,31,0.0,0.0
30,1,2019,51,Constant,42,0.0,0,42,0.0,0.0
30,1,2020,51,Constant,0,-37.6,0,0,-6.2,-31.4
30,1,2015,51,Lagged,85,0.0,21,64,0.0,0.0
30,1,2016,51,Lagged,21,0.0,0,21,0.0,0.0
30,1,2017,51,Lagged,10,0.0,10,0,0.0,0.0
30,1,2018,51,Lagged,31,0.0,0,31,0.0,0.0
30,1,2019,51,Lagged,42,0.0,0,42,0.0,0.0
30,1,2020,51,Lagged,0,-37.8,0,0,-6.2,-31.6
30,1,2015,52,Constant,10,0.0,10,0,0.0,0.0
30,1,2016,52,Constant,10,0.0,0,10,0.0,0.0
30,1,2017,52,Constant,21,0.0,0,21,0.0,0.0
30,1,2018,52,Constant,52,0.0,0,52,0.0,0.0
30,1,2019,52,Constant,0,0.0,0,0,0.0,0.0
30,1,2020,52,Constant,0,-18.6,0,0,-2.0,-16.6
30,1,2015,52,Lagged,10,0.0,10,0,0.0,0.0
30,1,2016,52,Lagged,10,0.0,0,10,0.0,0.0
30,1,2017,52,Lagged,21,0.0,0,21,0.0,0.0
30,1,2018,52,Lagged,52,0.0,0,52,0.0,0.0
30,1,2019,52,Lagged,0,0.0,0,0,0.0,0.0
30,1,2020,52,Lagged,0,-18.6,0,0,-2.0,-16.6
30,1,2015,53,Constant,0,0.0,0,0,0.0,0.0
30,1,2016,53,Constant,21,0.0,0,21,0.0,0.0
30,1,2017,53,Constant,0,0.0,0,0,0.0,0.0
30,1,2018,53,Constant,0,0.0,0,0,0.0,0.0
30,1,2019,53,Constant,0,0.0,0,0,0.0,0.0
30,1,2020,53,Constant,0,-4.2,0,0,0.0,-4.2
30,1,2015,53,Lagged,0,0.0,0,0,0.0,0.0
30,1,2016,53,Lagged,21,0.0,0,21,0.0,0.0
30,1,2017,53,Lagged,0,0.0,0,0,0.0,0.0
30,1,2018,53,Lagged,0,0.0,0,0,0.0,0.0
30,1,2019,53,Lagged,0,0.0,0,0,0.0,0.0
30,1,2020,53,Lagged,0,-4.2,0,0,0.0,-4.2
30,3,2015,1,Constant,0,0.0,0,0,0.0,0.0
30,3,2016,1,Constant,7,0.0,7,0,0.0,0.0
30,3,2017,1,Constant,14,0.0,0,14,0.0,0.0
30,3,2018,1,Constant,14,0.0,7,7,0.0,0.0
30,3,2019,1,Constant,7,0.0,0,7,0.0,0.0
30,3,2020,1,Constant,7,-1.4,7,0,4.2,-5.6
30,3,2015,1,Lagged,0,0.0,0,0,0.0,0.0
30,3,2016,1,Lagged,7,0.0,7,0,0.0,0.0
30,3,2017,1,Lagged,14,0.0,0,14,0.0,0.0
30,3,2018,1,Lagged,14,0.0,7,7,0.0,0.0
30,3,2019,1,Lagged,7,0.0,0,7,0.0,0.0
30,3,2020,1,Lagged,7,-1.4,7,0,4.2,-5.6
30,3,2015,2,Constant,14,0.0,7,7,0.0,0.0
30,3,2016,2,Constant,44,0.0,7,37,0.0,0.0
30,3,2017,2,Constant,7,0.0,7,0,0.0,0.0
30,3,2018,2,Constant,7,0.0,0,7,0.0,0.0
30,3,2019,2,Constant,7,0.0,0,7,0.0,0.0
30,3,2020,2,Constant,14,-1.8,14,0,9.8,-11.6
30,3,2015,2,Lagged,14,0.0,7,7,0.0,0.0
30,3,2016,2,Lagged,45,0.0,7,37,0.0,0.0
30,3,2017,2,Lagged,7,0.0,7,0,0.0,0.0
30,3,2018,2,Lagged,7,0.0,0,7,0.0,0.0
30,3,2019,2,Lagged,7,0.0,0,7,0.0,0.0
30,3,2020,2,Lagged,15,-1.0,15,0,10.8,-11.6
30,3,2015,3,Constant,0,0.0,0,0,0.0,0.0
30,3,2016,3,Constant,0,0.0,0,0,0.0,0.0
30,3,2017,3,Constant,22,0.0,0,22,0.0,0.0
30,3,2018,3,Constant,0,0.0,0,0,0.0,0.0
30,3,2019,3,Constant,7,0.0,0,7,0.0,0.0
30,3,2020,3,Constant,7,1.2,7,0,7.0,-5.8
30,3,2015,3,Lagged,0,0.0,0,0,0.0,0.0
30,3,2016,3,Lagged,0,0.0,0,0,0.0,0.0
30,3,2017,3,Lagged,22,0.0,0,22,0.0,0.0
30,3,2018,3,Lagged,0,0.0,0,0,0.0,0.0
30,3,2019,3,Lagged,7,0.0,0,7,0.0,0.0
30,3,2020,3,Lagged,7,1.2,7,0,7.0,-5.8
30,3,2015,4,Constant,14,0.0,14,0,0.0,0.0
30,3,2016,4,Constant,22,0.0,7,14,0.0,0.0
30,3,2017,4,Constant,0,0.0,0,0,0.0,0.0
30,3,2018,4,Constant,0,0.0,0,0,0.0,0.0
30,3,2019,4,Constant,7,0.0,0,7,0.0,0.0
30,3,2020,4,Constant,7,-1.6,7,0,2.8,-4.2
30,3,2015,4,Lagged,14,0.0,14,0,0.0,0.0
30,3,2016,4,Lagged,22,0.0,7,15,0.0,0.0
30,3,2017,4,Lagged,0,0.0,0,0,0.0,0.0
30,3,2018,4,Lagged,0,0.0,0,0,0.0,0.0
30,3,2019,4,Lagged,7,0.0,0,7,0.0,0.0
30,3,2020,4,Lagged,7,-1.6,7,0,2.8,-4.4
30,3,2015,5,Constant,7,0.0,7,0,0.0,0.0
30,3,2016,5,Constant,14,0.0,7,7,0.0,0.0
30,3,2017,5,Constant,37,0.0,14,22,0.0,0.0
30,3,2018,5,Constant,22,0.0,0,22,0.0,0.0
30,3,2019,5,Constant,7,0.0,7,0,0.0,0.0
30,3,2020,5,Constant,14,-3.4,7,7,0.0,-3.2
30,3,2015,5,Lagged,7,0.0,7,0,0.0,0.0
30,3,2016,5,Lagged,15,0.0,7,7,0.0,0.0
30,3,2017,5,Lagged,37,0.0,14,22,0.0,0.0
30,3,2018,5,Lagged,22,0.0,0,22,0.0,0.0
30,3,2019,5,Lagged,7,0.0,7,0,0.0,0.0
30,3,2020,5,Lagged,15,-2.6,7,7,0.0,-3.2
30,3,2015,6,Constant,7,0.0,0,7,0.0,0.0
30,3,2016,6,Constant,7,0.0,7,0,0.0,0.0
30,3,2017,6,Constant,0,0.0,0,0,0.0,0.0
30,3,2018,6,Constant,7,0.0,0,7,0.0,0.0
30,3,2019,6,Constant,14,0.0,14,0,0.0,0.0
30,3,2020,6,Constant,7,0.0,0,7,-4.2,4.2
30,3,2015,6,Lagged,7,0.0,0,7,0.0,0.0
30,3,2016,6,Lagged,7,0.0,7,0,0.0,0.0
30,3,2017,6,Lagged,0,0.0,0,0,0.0,0.0
30,3,2018,6,Lagged,7,0.0,0,7,0.0,0.0
30,3,2019,6,Lagged,14,0.0,14,0,0.0,0.0
30,3,2020,6,Lagged,7,0.0,0,7,-4.2,4.2
30,3,2015,7,Constant,14,0.0,7,7,0.0,0.0
30,3,2016,7,Constant,0,0.0,0,0,0.0,0.0
30,3,2017,7,Constant,7,0.0,7,0,0.0,0.0
30,3,2018,7,Constant,14,0.0,0,14,0.0,0.0
30,3,2019,7,Constant,7,0.0,7,0,0.0,0.0
30,3,2020,7,Constant,0,-8.4,0,0,-4.2,-4.2
30,3,2015,7,Lagged,14,0.0,7,7,0.0,0.0
30,3,2016,7,Lagged,0,0.0,0,0,0.0,0.0
30,3,2017,7,Lagged,7,0.0,7,0,0.0,0.0
30,3,2018,7,Lagged,14,0.0,0,14,0.0,0.0
30,3,2019,7,Lagged,7,0.0,7,0,0.0,0.0
30,3,2020,7,Lagged,0,-8.4,0,0,-4.2,-4.2
30,3,2015,8,Constant,0,0.0,0,0,0.0,0.0
30,3,2016,8,Constant,7,0.0,7,0,0.0,0.0
30,3,2017,8,Constant,0,0.0,0,0,0.0,0.0
30,3,2018,8,Constant,14,0.0,7,7,0.0,0.0
30,3,2019,8,Constant,14,0.0,0,14,0.0,0.0
30,3,2020,8,Constant,14,7.0,7,7,4.2,2.8
30,3,2015,8,Lagged,0,0.0,0,0,0.0,0.0
30,3,2016,8,Lagged,7,0.0,7,0,0.0,0.0
30,3,2017,8,Lagged,0,0.0,0,0,0.0,0.0
30,3,2018,8,Lagged,14,0.0,7,7,0.0,0.0
30,3,2019,8,Lagged,14,0.0,0,14,0.0,0.0
30,3,2020,8,Lagged,15,8.0,7,7,4.2,2.8
30,3,2015,9,Constant,14,0.0,7,7,0.0,0.0
30,3,2016,9,Constant,14,0.0,0,14,0.0,0.0
30,3,2017,9,Constant,7,0.0,7,0,0.0,0.0
30,3,2018,9,Constant,14,0.0,14,0,0.0,0.0
30,3,2019,9,Constant,7,0.0,7,0,0.0,0.0
30,3,2020,9,Constant,0,-11.2,0,0,-7.0,-4.2
30,3,2015,9,Lagged,14,0.0,7,7,0.0,0.0
30,3,2016,9,Lagged,15,0.0,0,15,0.0,0.0
30,3,2017,9,Lagged,7,0.0,7,0,0.0,0.0
30,3,2018,9,Lagged,14,0.0,14,0,0.0,0.0
30,3,2019,9,Lagged,7,0.0,7,0,0.0,0.0
30,3,2020,9,Lagged,0,-11.4,0,0,-7.0,-4.4
30,3,2015,10,Constant,0,0.0,0,0,0.0,0.0
30,3,2016,10,Constant,7,0.0,7,0,0.0,0.0
30,3,2017,10,Constant,0,0.0,0,0,0.0,0.0
30,3,2018,10,Constant,14,0.0,0,14,0.0,0.0
30,3,2019,10,Constant,14,0.0,0,14,0.0,0.0
30,3,2020,10,Constant,51,44.0,22,29,20.6,23.4
30,3,2015,10,Lagged,0,0.0,0,0,0.0,0.0
30,3,2016,10,Lagged,7,0.0,7,0,0.0,0.0
30,3,2017,10,Lagged,0,0.0,0,0,0.0,0.0
30,3,2018,10,Lagged,14,0.0,0,14,0.0,0.0
30,3,2019,10,Lagged,14,0.0,0,14,0.0,0.0
30,3,2020,10,Lagged,52,45.0,22,30,20.6,24.4
30,3,2015,11,Constant,22,0.0,22,0,0.0,0.0
30,3,2016,11,Constant,7,0.0,7,0,0.0,0.0
30,3,2017,11,Constant,14,0.0,0,14,0.0,0.0
30,3,2018,11,Constant,0,0.0,0,0,0.0,0.0
30,3,2019,11,Constant,0,0.0,0,0,0.0,0.0
30,3,2020,11,Constant,7,-1.6,0,7,-5.8,4.2
30,3,2015,11,Lagged,22,0.0,22,0,0.0,0.0
30,3,2016,11,Lagged,7,0.0,7,0,0.0,0.0
30,3,2017,11,Lagged,14,0.0,0,14,0.0,0.0
30,3,2018,11,Lagged,0,0.0,0,0,0.0,0.0
30,3,2019,11,Lagged,0,0.0,0,0,0.0,0.0
30,3,2020,11,Lagged,7,-1.6,0,7,-5.8,4.2
30,3,2015,12,Constant,14,0.0,0,14,0.0,0.0
30,3,2016,12,Constant,0,0.0,0,0,0.0,0.0
30,3,2017,12,Constant,7,0.0,0,7,0.0,0.0
30,3,2018,12,Constant,37,0.0,14,22,0.0,0.0
30,3,2019,12,Constant,22,0.0,0,22,0.0,0.0
30,3,2020,12,Constant,0,-16.0,0,0,-2.8,-13.0
30,3,2015,12,Lagged,14,0.0,0,14,0.0,0.0
30,3,2016,12,Lagged,0,0.0,0,0,0.0,0.0
30,3,2017,12,Lagged,7,0.0,0,7,0.0,0.0
30,3,2018,12,Lagged,37,0.0,14,22,0.0,0.0
30,3,2019,12,Lagged,22,0.0,0,22,0.0,0.0
30,3,2020,12,Lagged,0,-16.0,0,0,-2.8,-13.0
30,3,2015,13,Constant,7,0.0,0,7,0.0,0.0
30,3,2016,13,Constant,7,0.0,7,0,0.0,0.0
30,3,2017,13,Constant,0,0.0,0,0,0.0,0.0
30,3,2018,13,Constant,7,0.0,7,0,0.0,0.0
30,3,2019,13,Constant,0,0.0,0,0,0.0,0.0
30,3,2020,13,Constant,22,17.8,0,22,-2.8,20.6
30,3,2015,13,Lagged,7,0.0,0,7,0.0,0.0
30,3,2016,13,Lagged,7,0.0,7,0,0.0,0.0
30,3,2017,13,Lagged,0,0.0,0,0,0.0,0.0
30,3,2018,13,Lagged,7,0.0,7,0,0.0,0.0
30,3,2019,13,Lagged,0,0.0,0,0,0.0,0.0
30,3,2020,13,Lagged,22,17.8,0,22,-2.8,20.6
30,3,2015,14,Constant,37,0.0,29,7,0.0,0.0
30,3,2016,14,Constant,14,0.0,7,7,0.0,0.0
30,3,2017,14,Constant,7,0.0,7,0,0.0,0.0
30,3,2018,14,Constant,0,0.0,0,0,0.0,0.0
30,3,2019,14,Constant,7,0.0,7,0,0.0,0.0
30,3,2020,14,Constant,0,-13.0,0,0,-10.0,-2.8
30,3,2015,14,Lagged,37,0.0,29,7,0.0,0.0
30,3,2016,14,Lagged,15,0.0,7,7,0.0,0.0
30,3,2017,14,Lagged,7,0.0,7,0,0.0,0.0
30,3,2018,14,Lagged,0,0.0,0,0,0.0,0.0
30,3,2019,14,Lagged,7,0.0,7,0,0.0,0.0
30,3,2020,14,Lagged,0,-13.2,0,0,-10.0,-2.8
30,3,2015,15,Constant,7,0.0,7,0,0.0,0.0
30,3,2016,15,Constant,0,0.0,0,0,0.0,0.0
30,3,2017,15,Constant,22,0.0,7,14,0.0,0.0
30,3,2018,15,Constant,14,0.0,14,0,0.0,0.0
30,3,2019,15,Constant,7,0.0,7,0,0.0,0.0
30,3,2020,15,Constant,7,-3.0,0,7,-7.0,4.2
30,3,2015,15,Lagged,7,0.0,7,0,0.0,0.0
30,3,2016,15,Lagged,0,0.0,0,0,0.0,0.0
30,3,2017,15,Lagged,22,0.0,7,14,0.0,0.0
30,3,2018,15,Lagged,14,0.0,14,0,0.0,0.0
30,3,2019,15,Lagged,7,0.0,7,0,0.0,0.0
30,3,2020,15,Lagged,7,-3.0,0,7,-7.0,4.2
30,3,2015,16,Constant,29,0.0,14,14,0.0,0.0
30,3,2016,16,Constant,14,0.0,7,7,0.0,0.0
30,3,2017,16,Constant,14,0.0,7,7,0.0,0.0
30,3,2018,16,Constant,14,0.0,0,14,0.0,0.0
30,3,2019,16,Constant,44,0.0,29,14,0.0,0.0
30,3,2020,16,Constant,22,-1.0,14,7,2.6,-4.2
30,3,2015,16,Lagged,29,0.0,14,14,0.0,0.0
30,3,2016,16,Lagged,15,0.0,7,7,0.0,0.0
30,3,2017,16,Lagged,14,0.0,7,7,0.0,0.0
30,3,2018,16,Lagged,14,0.0,0,14,0.0,0.0
30,3,2019,16,Lagged,44,0.0,29,14,0.0,0.0
30,3,2020,16,Lagged,22,-1.2,15,7,3.6,-4.2
30,3,2015,17,Constant,14,0.0,0,14,0.0,0.0
30,3,2016,17,Constant,0,0.0,0,0,0.0,0.0
30,3,2017,17,Constant,7,0.0,0,7,0.0,0.0
30,3,2018,17,Constant,7,0.0,0,7,0.0,0.0
30,3,2019,17,Constant,22,0.0,14,7,0.0,0.0
30,3,2020,17,Constant,14,4.0,7,7,4.2,0.0
30,3,2015,17,Lagged,14,0.0,0,14,0.0,0.0
30,3,2016,17,Lagged,0,0.0,0,0,0.0,0.0
30,3,2017,17,Lagged,7,0.0,0,7,0.0,0.0
30,3,2018,17,Lagged,7,0.0,0,7,0.0,0.0
30,3,2019,17,Lagged,22,0.0,14,7,0.0,0.0
30,3,2020,17,Lagged,15,5.0,7,7,4.2,0.0
30,3,2015,18,Constant,0,0.0,0,0,0.0,0.0
30,3,2016,18,Constant,7,0.0,0,7,0.0,0.0
30,3,2017,18,Constant,0,0.0,0,0,0.0,0.0
30,3,2018,18,Constant,22,0.0,14,7,0.0,0.0
30,3,2019,18,Constant,7,0.0,7,0,0.0,0.0
30,3,2020,18,Constant,7,-0.2,0,7,-4.2,4.2
30,3,2015,18,Lagged,0,0.0,0,0,0.0,0.0
30,3,2016,18,Lagged,7,0.0,0,7,0.0,0.0
30,3,2017,18,Lagged,0,0.0,0,0,0.0,0.0
30,3,2018,18,Lagged,22,0.0,14,7,0.0,0.0
30,3,2019,18,Lagged,7,0.0,7,0,0.0,0.0
30,3,2020,18,Lagged,7,-0.2,0,7,-4.2,4.2
30,3,2015,19,Constant,0,0.0,0,0,0.0,0.0
30,3,2016,19,Constant,0,0.0,0,0,0.0,0.0
30,3,2017,19,Constant,7,0.0,0,7,0.0,0.0
